,username,user_handle,date,retweets,favorites,text,label
9681,Pure Climate Skeptic,Carbongate,2/19/2020,19,27,time green environmentalist climat doomsday cult meet nemesi dormant sun introduc icehous effect alan parson project mammagamma,1
9682,Pure Climate Skeptic,Carbongate,2/20/2020,23,37,magnet blank sun climat driver bring icehous effect shine crazi diamond,1
9683,Pure Climate Skeptic,Carbongate,2/20/2020,14,24,sorri virtu signal carbon tax would no impact climat via junkscienc,1
9684,Pure Climate Skeptic,Carbongate,2/21/2020,15,54,no one would believ delusion govern tri control climat planet trace ga power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9685,Pure Climate Skeptic,Carbongate,2/21/2020,8,19,take sun chang climat take politician climat cowboy littl girl tell otherwis,1
9686,Pure Climate Skeptic,Carbongate,2/22/2020,38,76,not year fight climat chang year adapt ice age,1
9687,Pure Climate Skeptic,Carbongate,2/22/2020,8,25,climat chang could spell end human race say jp morgan via mailonlin,1
9688,Pure Climate Skeptic,Carbongate,2/22/2020,29,52,un admit pari climat deal fraud,1
9689,Pure Climate Skeptic,Carbongate,2/22/2020,18,24,no time caution sun alway driven climat instead caus global warm plung earth ice age length cannot determin process abrupt sever,1
9690,Pure Climate Skeptic,Carbongate,2/23/2020,25,56,grand solar minimum arriv power chang climat immeasur,1
9691,Pure Climate Skeptic,Carbongate,2/23/2020,18,36,green climat doomsday cult,1
9692,Pure Climate Skeptic,Carbongate,2/24/2020,18,25,welcom planet sun drive climat grand solar minimum han zimmer mountain interstellar soundtrack,1
9693,Pure Climate Skeptic,Carbongate,2/25/2020,12,66,welcom planet sun drive climat drive car want freedom fire hearth,1
9694,Pure Climate Skeptic,Carbongate,2/26/2020,7,24,sun climat driver decid slam dunk earth ice age,1
9695,Pure Climate Skeptic,Carbongate,2/26/2020,26,74,climat chang caus man made global warm pack lie,1
9696,Pure Climate Skeptic,Carbongate,2/27/2020,10,23,climat chang caus human induc global warm pack lie no time die,1
9697,Pure Climate Skeptic,Carbongate,2/27/2020,14,29,rush headlong ice age noth human helpless noth watch immens power sun alter climat,1
9698,Pure Climate Skeptic,Carbongate,2/28/2020,106,252,no scientif logic think human emiss warm planet co trace ga atmospher heavier air solubl water invis co essenti life planet respond chang climat,1
9699,Pure Climate Skeptic,Carbongate,2/28/2020,44,73,no one would believ school children panick climat chang power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9700,Pure Climate Skeptic,Carbongate,2/29/2020,15,18,grand solar minimum updat gmt feb nasa sdo satellit thu end fraud human induc climat chang champagn supernova,1
9701,Pure Climate Skeptic,Carbongate,2/29/2020,24,50,take sun chang climat take politician climat cowboy littl school girl tell otherwis,1
9702,Pure Climate Skeptic,Carbongate,2/29/2020,23,73,think chang climat planet,1
9703,Pure Climate Skeptic,Carbongate,2/29/2020,40,66,not year fight climat chang year adapt ice age green keep cri wolf not realis real wolf appear,1
9704,Pure Climate Skeptic,Carbongate,2/29/2020,30,46,well green alarmist politician climat cowboy littl school girl nemesi call grand solar minimum take earth ice age no time die,1
9705,Pure Climate Skeptic,Carbongate,2/29/2020,20,39,green climat doomsday cult adolesc hero,1
9706,Pure Climate Skeptic,Carbongate,2/29/2020,8,34,freez outsid time check latest climat model,1
9707,Pure Climate Skeptic,Carbongate,03/01/2020,54,92,utterli ridicul sun driver climat planet not piddl amount atmospher trace ga call scientist use solar constant fraudul calcul meanwhil sun never variabl output,1
9708,Pure Climate Skeptic,Carbongate,03/01/2020,19,31,comput climat model tell ars elbow sun alreadi program ice age climat,1
9709,Pure Climate Skeptic,Carbongate,03/02/2020,10,13,finland leftist quit allegedli call death climat denierstrademark via breitbartnew,1
9710,Pure Climate Skeptic,Carbongate,03/02/2020,27,79,green cri wolf mani time complet bore meanwhil real wolf appear right head seem beyond comprehens understand fals doomsday cult demolish ice age sun chang climat,1
9711,Pure Climate Skeptic,Carbongate,03/03/2020,44,56,ok truth green climat cultist cri wolf year order establish new world order led one world communist govern un meanwhil heliophys saw plung dormant sun come mile expect deep abrupt cool ice age,1
9712,Pure Climate Skeptic,Carbongate,03/03/2020,42,104,let face cannot control tini viru never mind climat sun chang climat,1
9713,Pure Climate Skeptic,Carbongate,03/04/2020,12,21,control tini viru never mind climat bbcnew skynew sun chang climat no time die,1
9714,Pure Climate Skeptic,Carbongate,03/05/2020,9,20,not sun drive climat also profound effect volcan activ earthquak cri wolf face real wolf grand solar minimum,1
9715,Pure Climate Skeptic,Carbongate,03/06/2020,11,24,sun defin climat,1
9716,Pure Climate Skeptic,Carbongate,03/06/2020,13,50,convers green climat doomsday cult serv no purpos entertain,1
9717,Pure Climate Skeptic,Carbongate,03/06/2020,77,97,give great pleasur inform politician climat scientist climat activist wrong face deep abrupt global cool,1
9718,Pure Climate Skeptic,Carbongate,03/07/2020,7,29,lie politician climat scientist green activist,1
9719,Pure Climate Skeptic,Carbongate,03/08/2020,32,96,dear prudenc note let know sun turn heat come planet no amount co atmospher stop cool lie politician climat scientist media green activist skynew,1
9720,Pure Climate Skeptic,Carbongate,03/08/2020,69,130,cri wolf cri wolf cri wolf climat real wolf door bring ice age,1
9721,Pure Climate Skeptic,Carbongate,03/09/2020,12,33,cri wolf climat year real wolf,1
9722,Pure Climate Skeptic,Carbongate,03/10/2020,20,36,enough cri wolf climat real wolf bring ice age,1
9723,Pure Climate Skeptic,Carbongate,03/10/2020,30,65,human taught learn hard way cannot control climat planet shine crazi diamond,1
9724,Pure Climate Skeptic,Carbongate,03/10/2020,9,21,human think control climat even control spread tini viru,1
9725,Pure Climate Skeptic,Carbongate,03/12/2020,60,138,take sun chang climat take politician corrupt climat scientist littl girl tell otherwis,1
9726,Pure Climate Skeptic,Carbongate,3/13/2020,8,17,man cannot control tini viru never mind climat sun drive climat warm cool,1
9727,Pure Climate Skeptic,Carbongate,3/13/2020,10,15,no one would believ politician panick climat virus power immeasur superior anyth earth slowli sure sunspot sunspot program ice age planet,1
9728,Pure Climate Skeptic,Carbongate,3/14/2020,10,17,climat chang dummi,1
9729,Pure Climate Skeptic,Carbongate,3/15/2020,13,34,green climat doomsday cult,1
9730,Pure Climate Skeptic,Carbongate,3/15/2020,25,62,read histori grand solar minimum not bring cool also bring pestil plagu stop cri wolf climat real wolf arriv tick clock,1
9731,Pure Climate Skeptic,Carbongate,3/16/2020,47,87,grand solar minimum stop cri wolf climat real wolf arriv,1
9732,Pure Climate Skeptic,Carbongate,3/17/2020,25,55,stop cri wolf climat real wolf,1
9733,Pure Climate Skeptic,Carbongate,3/17/2020,34,97,control poxi littl viru think control climat,1
9734,Pure Climate Skeptic,Carbongate,3/21/2020,23,49,climat chang hoax crime centuri via,1
9735,Pure Climate Skeptic,Carbongate,3/28/2020,12,25,climat chang dummi,1
9736,Pure Climate Skeptic,Carbongate,3/28/2020,11,32,human cannot control poxi littl viru never mind climat sun drive climat shine crazi diamond,1
9737,Pure Climate Skeptic,Carbongate,3/29/2020,21,51,no one would believ world panick covid power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9738,Pure Climate Skeptic,Carbongate,3/30/2020,15,31,climat chang bullshit,1
9739,Pure Climate Skeptic,Carbongate,3/30/2020,7,9,coronaviru pandem versu climat chang emerg,1
9740,Pure Climate Skeptic,Carbongate,04/01/2020,26,47,no one would believ hyster media govern panick covid power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat,1
9741,Pure Climate Skeptic,Carbongate,04/01/2020,19,39,climat chang dummi,1
9742,Pure Climate Skeptic,Carbongate,04/03/2020,27,62,human cannot deal poxi littl viru yet think control climat sun drive climat climat chang dummi,1
9743,Pure Climate Skeptic,Carbongate,04/03/2020,15,22,climat model tell ars elbow sun alreadi program ice age climat ice age hammer fall,1
9744,Pure Climate Skeptic,Carbongate,04/03/2020,17,46,take sun chang climat take politician climat cowboy littl girl tell otherwis,1
9745,Pure Climate Skeptic,Carbongate,04/08/2020,12,19,stop cri wolf climat real wolf arriv bring global cool volcano earthquak pestil plagu famin,1
9746,Pure Climate Skeptic,Carbongate,4/13/2020,6,20,debat climat cult serv no purpos,1
9747,Pure Climate Skeptic,Carbongate,4/14/2020,13,19,control fear stop cri wolf climat real wolf arriv grand solar minimum progress,1
9748,Pure Climate Skeptic,Carbongate,4/15/2020,16,32,control fear stop cri wolf climat real wolf arriv solar shut,1
9749,Pure Climate Skeptic,Carbongate,4/15/2020,9,18,climat chang collaps expos green failur fraud decept via youtub,1
9750,Pure Climate Skeptic,Carbongate,4/16/2020,12,30,climat model wrong sun alreadi program ice age climat system,1
9751,Pure Climate Skeptic,Carbongate,4/17/2020,14,21,stop cy wolf climat virus real wolf arriv call grand solar minimum bring global cool earthquak volcano pestil plagu famin,1
9752,Pure Climate Skeptic,Carbongate,4/18/2020,15,36,stop cri wolf climat coronaviru real wolf arriv grand solar minimum no time caution,1
9753,Pure Climate Skeptic,Carbongate,4/19/2020,16,28,corona viru like co everyth eat rbc kill helper cell antigen drift etc immun respons immedi threat determin fate no vaccin possibl stop cri wolf climat corona real wolf grand solar minimum,1
9754,Pure Climate Skeptic,Carbongate,4/19/2020,9,19,take sun chang climat take climat cowboy politician littl girl tell otherwis,1
9755,Pure Climate Skeptic,Carbongate,4/20/2020,10,23,attenborough full climat crap,1
9756,Pure Climate Skeptic,Carbongate,4/20/2020,13,31,stop cri wolf climat coronaviru real wolf,1
9757,Pure Climate Skeptic,Carbongate,4/20/2020,18,26,climat chang dummi,1
9758,Pure Climate Skeptic,Carbongate,4/21/2020,11,15,no one would believ govern panick coronaviru climat power immeasur superior anyth earth slowli sure sunspot sunspot program ice age climat system,1
9759,Pure Climate Skeptic,Carbongate,4/21/2020,7,15,stop cri wolf climat coronaviru grand solar minimum updat nasa sdo satellit,1
9760,Pure Climate Skeptic,Carbongate,4/22/2020,11,27,green globalist communist climat cult earthday,1
9761,Pure Climate Skeptic,Carbongate,4/22/2020,6,13,green climat doomsday cult earthday,1
9762,Pure Climate Skeptic,Carbongate,4/24/2020,18,32,stop cri wolf climat coronaviru real wolf enter stage call grand solar minimum histori tell us bring catastroph global cool volcano earthquak pestil diseas famin,1
9763,Pure Climate Skeptic,Carbongate,4/24/2020,6,20,take sun chang climat take climat cowboy politician littl girl tell otherwis,1
9764,Pure Climate Skeptic,Carbongate,4/26/2020,18,34,green globalist cannot control poxi littl viru let alon climat,1
9765,Pure Climate Skeptic,Carbongate,4/27/2020,10,45,green scare shitless climat scare shitless coronaviru bunch arsehol,1
9766,Pure Climate Skeptic,Carbongate,4/30/2020,5,5,merkel reveal climat chang,1
9767,Pure Climate Skeptic,Carbongate,05/01/2020,14,29,climat chang dummi sun drive climat,1
9768,Pure Climate Skeptic,Carbongate,05/02/2020,9,14,take sun chang climat take climat cowboy globalist politician littl girl tell otherwis imagin dragon whatev take lyric lyric video,1
9769,Pure Climate Skeptic,Carbongate,05/03/2020,8,11,grand solar minimum updat pm gmt live nasa sdo satellit stop cri wolf climat coronaviru real wolf arriv,1
9770,Pure Climate Skeptic,Carbongate,05/03/2020,3,23,green think chang climat handl poxi littl viru,1
9771,Pure Climate Skeptic,Carbongate,05/04/2020,28,60,climat coronaviru tactic fear monger peopl behind,1
9772,Pure Climate Skeptic,Carbongate,05/04/2020,10,25,sun defin climat,1
9773,Pure Climate Skeptic,Carbongate,05/06/2020,92,268,climat skeptic year experi spot scientif con middl one right,1
9774,Pure Climate Skeptic,Carbongate,05/06/2020,7,21,climat coronaviru model tell ars elbow,1
9775,Pure Climate Skeptic,Carbongate,05/10/2020,16,26,climat chang dummi sun drive climat,1
9776,Pure Climate Skeptic,Carbongate,05/11/2020,84,237,lie renew lie man made global warm lie viru,1
9777,Pure Climate Skeptic,Carbongate,05/12/2020,42,95,not global warm ice,1
9778,Pure Climate Skeptic,Carbongate,5/14/2020,11,27,lie renew lie man made global warm lie viru sympathi devil,1
9779,Pure Climate Skeptic,Carbongate,5/14/2020,17,32,next great extinct event not global warm global cool via wattsupwiththat,1
9780,Pure Climate Skeptic,Carbongate,5/15/2020,5,8,sun activ collaps lowest year,1
9781,Pure Climate Skeptic,Carbongate,12/12/2011,0,0,hate windmil solar panel climat chang myth give atmospher co enrich benefit life planet,1
9782,Pure Climate Skeptic,Carbongate,12/13/2011,0,0,discours global warm mean climat chang oop mean climat disrupt via sthandweath,1
9783,Pure Climate Skeptic,Carbongate,12/13/2011,0,0,climat depot via climatedepot,1
9784,Pure Climate Skeptic,Carbongate,12/15/2011,0,0,eight question kill kyoto climat protocol,1
9785,Pure Climate Skeptic,Carbongate,12/18/2011,0,0,blast denier space eh jonova scienc carbon climat tax,1
9786,Pure Climate Skeptic,Carbongate,12/18/2011,0,0,check video major effect ocean climat via youtub,1
9787,Pure Climate Skeptic,Carbongate,12/18/2011,0,0,climateg bombshel gov help hide climat data fox news via fxnscitech,1
9788,Pure Climate Skeptic,Carbongate,12/18/2011,0,0,tallblok fenbeagl christma pantomin jonova scienc carbon climat tax,1
9789,Pure Climate Skeptic,Carbongate,12/21/2011,0,0,check video climat realist testifi canadian senat via youtub,1
9790,Pure Climate Skeptic,Carbongate,12/28/2011,0,0,tent collaps climat chang circu marita noon townhal financ via townhallcom,1
9791,Pure Climate Skeptic,Carbongate,12/30/2011,0,0,modern day climat chang witch hunt drum opinion australian broadcast corpor via abcthedrum,1
9792,Pure Climate Skeptic,Carbongate,12/31/2011,0,1,state fear climat scienc examin op ed washington examin via dcexamin,1
9793,Pure Climate Skeptic,Carbongate,01/01/2012,0,0,check video canadian senat climat scienc econom hear via youtub,1
9794,Pure Climate Skeptic,Carbongate,01/01/2012,0,0,check video climat chang updat januari lo angel burn new year via youtub,1
9795,Pure Climate Skeptic,Carbongate,01/02/2012,0,0,climat depot special report climat realiti check sub prime scienc climat,1
9796,Pure Climate Skeptic,Carbongate,01/04/2012,0,0,could climat chang creat deadli mutant shark kill us telegraph blog,1
