,username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
956,Greenpeace UK,GreenpeaceUK,2020-02-10 18:32,78,164,"WATCH: Early this morning, Greenpeace activists place two melting ice penguin sculptures on the Thames bank. Our oceans and its wildlife are at risk from climate change, over fishing and many other threats. # ProtectTheOceans - join the movement. http://act.gp/38euh61 pic.twitter.com/2fNlo5o72d",,,#,1.2269069185617551e+18,https://twitter.com/GreenpeaceUK/status/1226906918561755136
957,Greenpeace UK,GreenpeaceUK,2020-02-05 20:00,107,211,The new CEO of @ BP_plc claims he wants to take the climate crisis seriously - but he's got a lot of work to do to convince us. Here are a couple first steps: - Don't spend $71 billion looking for new oil and gas. - Go 100% renewable. ...Or shut down. # BPShutdownpic.twitter.com/aZMQRA8G8I,,@,#,1.225116949342032e+18,https://twitter.com/GreenpeaceUK/status/1225116949342031874
958,Greenpeace UK,GreenpeaceUK,2020-01-30 15:28,47,44,The company that brought you the Deepwater Horizon oil spill is now taking Greenpeace to court - for peacefully getting in the way of @ BP_plc’s attempts to drill for more climate-wrecking oil. # BPShutdown # PeopleVsOilhttps://www.greenpeace.org.uk/news/bp-oil-court-trial-climate-change/ …,,@,# #,1.222874348710658e+18,https://twitter.com/GreenpeaceUK/status/1222874348710658048
959,Greenpeace UK,GreenpeaceUK,2020-01-29 15:30,41,81,WIN: Thousands of you asked for it. Now @ guardian has answered. They will no longer be hosting dirty oil and gas company adverts on their platforms - we’re in a climate emergency. Add your name and get other media companies to act: http://secure.greenpeace.org.uk/page/s/no-space-for-oil-ads …pic.twitter.com/jAwixRny9p,,@,,1.2225122164542546e+18,https://twitter.com/GreenpeaceUK/status/1222512216454254593
960,Greenpeace UK,GreenpeaceUK,2020-01-29 14:20,345,1063,BREAKING: This is a huge moment in the battle against oil and gas for all of us! @ guardian have just announced they won’t let dirty oil and gas companies advertise with them anymore because we’re in a climate emergency. 1/2 https://www.theguardian.com/help/insideguardian/2020/jan/29/why-the-guardian-will-no-longer-accept-fossil-fuel-advertising …,,@,,1.2224947711906734e+18,https://twitter.com/GreenpeaceUK/status/1222494771190673408
961,Greenpeace UK,GreenpeaceUK,2020-01-21 13:46,55,52,The UK’s Chicken Habit is fuelling the climate and nature emergency. Britain’s annual demand for high-protein soya requires 1.4 million hectares of land – an area larger than Northern Ireland. https://www.independent.co.uk/news/uk/home-news/chicken-forests-greenpeace-supermarket-fast-food-wildlife-trees-climate-deforestation-a9292576.html …,,,,1.219587055535186e+18,https://twitter.com/GreenpeaceUK/status/1219587055535185921
962,Greenpeace UK,GreenpeaceUK,2020-01-13 16:19,58,90,"Let's be clear, @ BP_plc are climate change criminals. The world is burning. It's time to talk about the corporations responsible for this crime. https://bit.ly/3a1BdVH",,@,,1.2167265347168215e+18,https://twitter.com/GreenpeaceUK/status/1216726534716821504
963,Greenpeace UK,GreenpeaceUK,2020-01-13 12:50,37,74,Climate criminals have no business sponsoring events like the Paralympics. And @ BP_plc is definitely a climate criminal >> https://bit.ly/2NmNZnU https://bit.ly/30dDIQ8,,@,,1.2166738937018245e+18,https://twitter.com/GreenpeaceUK/status/1216673893701824512
964,Greenpeace UK,GreenpeaceUK,2020-01-09 20:06,88,116,"Climate change is driving catastrophic fires in Australia. But instead of backing renewables, Australia's prime minister is backing coal -- the worst polluting fossil fuel. Sign the petition to push Australia’s government to change path: https://act.gp/aus-fires pic.twitter.com/S1ZLc30xN4",,,,1.2153340480396247e+18,https://twitter.com/GreenpeaceUK/status/1215334048039624716
965,Greenpeace UK,GreenpeaceUK,2020-01-07 13:44,93,174,"To some, the Australian bushfires are no surprise. A climate change study from 2008 warned that fires would be more intense and last longer by 2020. The predictions are coming true. https://act.gp/35y2Fqk # AustraliaisBurning",,,#,1.2145131091734446e+18,https://twitter.com/GreenpeaceUK/status/1214513109173444610
966,Greenpeace UK,GreenpeaceUK,2020-01-03 13:28,62,77,"It’s no exaggeration to say my work as scientist now keeps me up at night."" Climate scientists have been warning us for decades. And now we *finally* take notice? Let's make this year count. # ClimateEmergency # AustraliaBurnshttp://act.gp/35fG9CA""",,,# #,1.213059494579708e+18,https://twitter.com/GreenpeaceUK/status/1213059494579707905
967,Greenpeace UK,GreenpeaceUK,2019-12-17 13:10,58,55,Methane is 34 times more damaging to the climate than CO2. In March we revealed @ BP_plc successfully lobbied Trump to relax regulations around methane emissions in the US > http://bit.ly/2sD9XeY Now BP are spewing out more of this toxic gas than ever.https://nyti.ms/2szGXEG,,@,,1.2068943962868654e+18,https://twitter.com/GreenpeaceUK/status/1206894396286865408
968,Greenpeace UK,GreenpeaceUK,2019-12-13 18:41,35,70,"Our new government has been decided. We're still facing a climate emergency. The clock is ticking, and business as usual is no longer acceptable. The incoming government needs to step up to the scale of the problem facing us. # ElectionResults2019https://www.greenpeace.org.uk/news/why-we-must-push-harder-than-ever-for-change/ …",,,#,1.2055281197147464e+18,https://twitter.com/GreenpeaceUK/status/1205528119714746375
969,Greenpeace UK,GreenpeaceUK,2019-12-12 10:35,61,80,Don't forget to vote today! Follow this link to find your local polling station >> https://bit.ly/34cb2av FYI: Greenpeace policy experts have ranked the parties' climate commitments here for you in case that's useful when you decide how to vote # GE2019https://bit.ly/38v6PlI,,,#,1.2050434864053862e+18,https://twitter.com/GreenpeaceUK/status/1205043486405386240
970,Greenpeace UK,GreenpeaceUK,2019-12-11 17:03,135,116,REVEALED: a new @ UE investigation has found that the Tory election campaign has taken money from oil & gas investors. Would a @ BorisJohnson gov be beholden to fossil fuel interests who are making the climate crisis worse? # GE2019 http://bit.ly/2PzVCrj pic.twitter.com/e75EvhYcku,,@ @,#,1.2047786317944381e+18,https://twitter.com/GreenpeaceUK/status/1204778631794438144
971,Greenpeace UK,GreenpeaceUK,2019-12-11 15:59,72,82,The # ClimateEmergency has barely been mentioned by @ BorisJohnson during the election & he boycotted the climate debate. Could this be why? https://bit.ly/2PzVCrj,,@,#,1.2047627464049746e+18,https://twitter.com/GreenpeaceUK/status/1204762746404974592
972,Greenpeace UK,GreenpeaceUK,2019-12-04 13:39,39,118,Guess who arrived at the UN climate conference in Lisbon yesterday? @ GretaThunberg inspires us with her words once again. # ClimateEmergencyhttps://twitter.com/luckytran/status/1201962248396136448 …,,@,#,1.2021907528534508e+18,https://twitter.com/GreenpeaceUK/status/1202190752853450757
973,Greenpeace UK,GreenpeaceUK,2019-11-29 15:36,31,56,"Black Friday is one of the biggest sales events of the year. But we are in a climate emergency and it’s not great shopping deals we need – but strong political deals that stop climate change, curb pollution and protect invaluable ecosystems. Read more https://www.greenpeace.org.uk/news/5-great-deals-for-the-planet-black-friday/ …",,,,1.2004081780491264e+18,https://twitter.com/GreenpeaceUK/status/1200408178049126401
974,Greenpeace UK,GreenpeaceUK,2019-11-28 22:23,31,91,It's disappointing that @ BorisJohnson didn't turn up for the # ClimateDebate and tried to send Michael Gove instead. Good to see the youth climate strikers not letting him get away with it. https://twitter.com/Hannah_RM/status/1200115214236213248 …,,@,#,1.2001482814284677e+18,https://twitter.com/GreenpeaceUK/status/1200148281428467712
975,Greenpeace UK,GreenpeaceUK,2019-11-28 22:10,27,74,Here’s our wrap up on tonight’s leaders’ # ClimateDebate 1/ In many ways the debate shows how far climate and nature has come in this election - well done to these leaders for attending and laying out their policies. Necessary and required. # ClimateDebate,,,# #,1.2001449412400128e+18,https://twitter.com/GreenpeaceUK/status/1200144941240012801
976,Greenpeace UK,GreenpeaceUK,2019-11-28 18:22,40,261,The first ever leaders' debate on climate and nature will happen this evening on @ Channel4News at 7pm. Congratulations to @ _wearepossible who have lead the campaign to make this historic first happen.pic.twitter.com/GOca5wPI4y,,@ @,,1.2000875634674442e+18,https://twitter.com/GreenpeaceUK/status/1200087563467444227
977,Greenpeace UK,GreenpeaceUK,2019-11-28 16:37,211,278,"We've ranked the political parties on their manifesto commitments on climate and nature, the top three are @ TheGreenParty , @ UKLabour and @ LibDems . For more details on the ranking visit https://act.gp/2DnZXbp pic.twitter.com/HSUdEINOwj",,@ @ @,,1.200061244109181e+18,https://twitter.com/GreenpeaceUK/status/1200061244109180928
978,Greenpeace UK,GreenpeaceUK,2019-11-27 14:13,26,43,“The climate system cannot be negotiated with. Until we stop new investment in fossil fuels and massively scale up green power the risks from catastrophic climate change will continue to rise.” https://bit.ly/2KZiaAc,,,,1.199662645340754e+18,https://twitter.com/GreenpeaceUK/status/1199662645340753920
979,Greenpeace UK,GreenpeaceUK,2019-11-23 16:22,47,89,"Prime Minster @ BorisJohnson, we need you to join the @ Channel4News climate and nature debate so the British public have a chance to compare the climate policies of all parties. pic.twitter.com/68TlVHTSEW",,@ @,,1.198245495208108e+18,https://twitter.com/GreenpeaceUK/status/1198245495208108033
980,Greenpeace UK,GreenpeaceUK,2019-11-23 14:30,27,62,Let's show @ BorisJohnson that we want to hear from him about his climate plans at the climate election debate. Can you tweet at him and ask him to take part in the Channel 4 debate alongside the other party leaders?,,@,,1.198217166258135e+18,https://twitter.com/GreenpeaceUK/status/1198217166258135040
981,Greenpeace UK,GreenpeaceUK,2019-11-23 13:43,46,77,"Channel 4 News are calling on @ BorisJohnson to join other leaders in their climate change election debate. Labour, Lib Dems, SNP and Greens are on board. Will the Tories join them? https://metro.co.uk/2019/11/21/channel-4-host-uks-first-ever-election-climate-change-debate-11197899/ …",,@,,1.1982055360697344e+18,https://twitter.com/GreenpeaceUK/status/1198205536069734400
982,Greenpeace UK,GreenpeaceUK,2019-11-23 12:28,45,59,The climate election debate is happening! Now we need to get @ BorisJohnson to join the debate. RT to spread the word.https://twitter.com/_wearepossible/status/1197609367916417027 …,,@,,1.1981866394844283e+18,https://twitter.com/GreenpeaceUK/status/1198186639484428288
983,Greenpeace UK,GreenpeaceUK,2019-11-19 22:55,26,55,One brief question on climate change does not do it justice. Climate change is the biggest threat facing civilisation and deserves its own debate. Time for a # ClimateDebatepic.twitter.com/Ul7GJDqIWb,,,#,1.196894913264259e+18,https://twitter.com/GreenpeaceUK/status/1196894913264259074
984,Greenpeace UK,GreenpeaceUK,2019-11-12 19:22,52,59,"99,900 people have signed the petition calling for party leaders to hold a televised election debate on the climate emergency. Sign the petition now and help us reach 100,000! >>> https://act.gp/ClimateDebate",,,,1.194304392092115e+18,https://twitter.com/GreenpeaceUK/status/1194304392092114944
985,Greenpeace UK,GreenpeaceUK,2019-11-12 17:51,30,71,"Labour, Lib Dems, SNP and the Greens back the call for party leaders to hold a televised climate debate. Tomorrow youth climate strikers @ Strike4Youth will be holding a demo at Conservative HQ to persuade them to join the debate - https://www.facebook.com/events/2464003710592790/ …",,@,,1.1942816843735286e+18,https://twitter.com/GreenpeaceUK/status/1194281684373528577
986,Greenpeace UK,GreenpeaceUK,2019-10-29 17:51,54,126,These young people know that their countries face some of the worst affects of climate change - so they're leading the charge for action! Thanks @ lizwathuti @ the_ecofeminist @ vanessa_vash @ NamugerwaLeah for your inspiring work! https://act.gp/31YbeZI # BlackHistoryMonth,,@ @ @ @,#,1.189208203671806e+18,https://twitter.com/GreenpeaceUK/status/1189208203671805957
987,Greenpeace UK,GreenpeaceUK,2019-10-28 13:12,34,101,Jane Fonda just busy being a climate hero... # ClimateEmergency https://twitter.com/BAFTALA/status/1187950061990207489 …,,,#,1.1887755299583345e+18,https://twitter.com/GreenpeaceUK/status/1188775529958334465
988,Greenpeace UK,GreenpeaceUK,2019-10-25 14:28,49,84,Exxon’s own scientists studied climate change back in the 1970s and 1980s but proceeded to cover up what they found. Now the company is being sued for continuing to be misleading about climate risks today. # ExxonKnewhttp://act.gp/342oeis,,,#,1.187692474451542e+18,https://twitter.com/GreenpeaceUK/status/1187692474451542018
989,Greenpeace UK,GreenpeaceUK,2019-10-24 15:41,43,82,"BREAKING: Indigenous People from Brazil and Greenpeace confront companies that are impacting the forests, climate and life on Earth at @ CGF_The_Forum - but they are denied access. # IndigenousBlood # NotASingleDropMore # IndigenousRightspic.twitter.com/VE4wPBKFDO",,@,# # #,1.18734851183206e+18,https://twitter.com/GreenpeaceUK/status/1187348511832059904
