date,time,username,name,tweet,replies_count,retweets_count,likes_count,keyword,Label
2019-03-03,04:58:57,jamie_margolin,Jamie Margolin,"#CLIMATESTRIKE COLOMBIA 🇨🇴 

Here’s to my awesome new friend Alejandro and all the Colombian youth taking climate action!

#vivacolombia #tierraquierida #FridaysforFuture https://twitter.com/Elperdi31168593/status/1101890786168356864 …",4,22,61,climate,0
2019-03-03,02:19:11,jamie_margolin,Jamie Margolin,"My @ThisIsZeroHour co-exec @nadiabaltimore just called me with the best idea ever and I’m so pumped 🤩.

Good things are coming in the climate movement....",2,5,73,climate,0
2019-03-03,00:22:54,jamie_margolin,Jamie Margolin,"The #AmazonRainforest is crucial for the worlds survival which is why it’s crucial media coverage, funding, and all kinds of resources need to be directed to the Latin American activists on the frontlines. 

Everyone follow @Dejusticia 🇨🇴 and learn about their climate lawsuit!  pic.twitter.com/cfscbRY8Fb",1,5,16,climate,0
2019-03-03,00:20:10,jamie_margolin,Jamie Margolin,"I just learned about @Dejusticia ‘s amazing Colombian 🇨🇴 #YouthvGov lawsuit where youth on climate frontlines in Colombia sued their government to protect the Amazon rainforest AND WON. 
Latin American kids are suing their governments for Amazon rainforest protection and winning!  pic.twitter.com/2J37TZ1QmH",1,4,16,climate,0
2019-03-03,00:15:20,jamie_margolin,Jamie Margolin,"🤩🇨🇴COLOMBIAN CLIMATE ACTIVISTS 🤩🇨🇴!!

The highlight of my @yale conference speaking engagement was not my speech but rather meeting an amazing community of my fellow Colombian climate activists! 

@Dejusticia #Vivacolombia #Dejusticia pic.twitter.com/k2N9gibsVV",2,11,39,climate,0
2019-03-02,16:59:15,jamie_margolin,Jamie Margolin,"Colombian youth & youth of color all over the world: *have been taking climate action for years*

Media: .....

European kids: *also take climate action*

Media: Wow, Youth climate activism is a new phenomenon! European kids invented this! Hope the youth of color catch on lol.  pic.twitter.com/zwFso2cOaS",0,29,64,climate,0
2019-03-02,16:55:40,jamie_margolin,Jamie Margolin,"Colombian youth: *sue their government and WIN to protect the Amazon rainforest 🌳*

Colombian youth: * are badass climate heroes*

Media: ........

Media: *instead reports on a Colombian drug scandal or anything that enforces the Colombia-is-nothing-but-drugs stereotype*",2,46,140,climate,0
2019-03-02,14:21:44,jamie_margolin,Jamie Margolin,"I am so mad at the Eurocentric media right now.

Did you know 25 Colombian 🇨🇴 youth ( @Dejusticia ) sued their government to protect the Amazon rainforest AND WON?!

I’m the daughter of a Colombian immigrant and a hardcore climate justice activist and i didn’t know!

#Dejusticia pic.twitter.com/jwBCfIMPmk",15,414,945,climate,0
2019-02-25,01:40:21,jamie_margolin,Jamie Margolin,"A love letter to the youth climate activists:

We are sacrificing so much to fight for our 🌎 & it is not easy but we do it anyway.

Here’s to @ThisIsZeroHour & @GretaThunberg & @climatestrikeUS & @ExtinctionR & all the youth swimming upstream to save the 🌍 before its too late. pic.twitter.com/G0vIoY0hLO",8,97,395,climate,0
2019-02-23,00:16:41,jamie_margolin,Jamie Margolin,"If your fight for #climatejustice is not intersectional, then you’re not getting to the real roots of climate change.",0,8,39,climate,0
2019-02-21,01:29:50,jamie_margolin,Jamie Margolin,Youth movements inspire each other. The youth climate movement didn’t start with @GretaThunberg and the #climatestrike mobilizations. We the youth have been trying to get the worlds attention on the #climatecrisis and sounding the alarm for years and years. pic.twitter.com/whABykT3oN,11,116,353,climate,0
2019-02-19,03:39:38,jamie_margolin,Jamie Margolin,"Youth: “We need to #ActOnClimate”

Adults: “Lol shut up and do your homework then someday you can become a climate scientist.”

Youth: “So why aren’t you listening to the climate scientists right now saying we need to take emergency action on climate change?”

Adults:  pic.twitter.com/bfDJd5HlMG",3,95,223,climate,0
2019-02-19,03:32:42,jamie_margolin,Jamie Margolin,"🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️

We don’t need more climate scientists in the future — we already have all the information we need.

What we need is people to listen to the scientists right now!  https://twitter.com/AlexandriaV2005/status/1097684703619022851 …",3,11,76,climate,0
2019-02-19,03:30:48,jamie_margolin,Jamie Margolin,"EXACTLY.

The people who currently have the power need to act on climate need to do it NOW and stop pinning it on an imaginary future where we still have tome to #ActOnClimate (which doesn’t exist.) https://twitter.com/jean_hinchliffe/status/1097672147126804480 …",2,33,63,climate,0
2019-02-19,02:34:32,jamie_margolin,Jamie Margolin,"Politicians I lobby always tell me, “Keep up the good work, your generation is going to save the world!”

But I don’t need a pat on the head.

I need the leaders currently in power to take action on climate before it’s too late.

Don’t throw it on #GenZ to clean up your mess.",31,275,998,climate,0
2019-02-18,19:49:46,jamie_margolin,Jamie Margolin,"I’m so proud of my climate action sisters @israhirsi @havenruthie & @AlexandriaV2005 !

Just a few weeks ago we were chatting on the phone about how to spread the word, and now the @climatestrikeUS has grown into a full fledged movement!

US YOUTH: #CLIMATESTRIKE ON MARCH 15th! pic.twitter.com/UARz02ydtu",10,71,189,climate,0
2019-02-17,02:20:44,jamie_margolin,Jamie Margolin,"Listen to @Codys_Corner_ and #JoinJuliana !

Sign onto the @youthvgov climate justice lawsuit here:  http://joinjuliana.org  https://twitter.com/Codys_Corner_/status/1096906419490697216 …",1,3,11,climate,0
2019-02-17,00:59:12,jamie_margolin,Jamie Margolin,"Thank you @AOC for being the climate champion my generation needs.

I am a 17-year-old latina climate justice activist who founded the organization @ThisIsZeroHour (we work closely with @sunrisemvmt ) and you are my inspiration and everything i want to be @RepAOC ! https://twitter.com/AOC/status/1096909872829005824 …",1,43,222,climate,0
2019-02-17,00:50:17,jamie_margolin,Jamie Margolin,"We've been at this for a long time.

Why? Because #ThisIsZeroHour to act on climate change!  https://twitter.com/EricHolthaus/status/1096918804645453825 …",0,1,15,climate,0
2019-02-16,22:33:27,jamie_margolin,Jamie Margolin,"LISTEN UP PEOPLE!

We at @ThisIsZeroHour need your help! 

We are filing an amicus brief for the #YouthvGov climate lawsuit to the 9th Circuit Court of Appeals and we need your help! 

Go to  http://JOINJULIANA.ORG  to sign your name to this historic cause ♻️🌎🌲! 

#JoinJuliana pic.twitter.com/3S4NEVZWjK",5,22,58,climate,0
2019-02-16,20:59:16,jamie_margolin,Jamie Margolin,"2. The Government is also required by law to protect and preserve the Public Trust, which includes the atmosphere, land and waters we rely on for life.

3. By permitting and authorizing the emission of greenhouse gasses that it knows to be the cause of climate change...",1,3,6,climate,0
2019-02-16,20:57:15,jamie_margolin,Jamie Margolin,". @ThisIsZeroHour , a youth-led climate justice organization, is launching a nationwide drive to get thousands of young people to add their names to a Young People's Brief in Support of the Juliana Plaintiffs. 

#ThisIsZeroHour #JoinJuliana
 http://joinjuliana.org ",1,3,9,climate,0
2019-02-16,20:56:29,jamie_margolin,Jamie Margolin,"In 2015, 21 young people sued the US Government to demand action on climate change in a case called Juliana v. U.S.

Now, they need our help. 

#ThisIsZeroHour #JoinJuliana
 http://joinjuliana.org ",1,9,19,climate,0
2019-02-16,04:47:07,jamie_margolin,Jamie Margolin,"We American girls are holding down the ship, planning strikes because #ThisIsZeroHour to act on climate change ♻️🖤! #fridaysforfuture #schoolstrike #climatestrike pic.twitter.com/wuvKGU65o3",1,7,47,climate,0
2019-02-10,21:53:42,jamie_margolin,Jamie Margolin,Yes! @lillyspickup is an amazing 10 year old climate activist who everyone should be following!  https://twitter.com/lillyspickup/status/1094699839051522048 …,2,11,34,climate,0
2019-02-09,20:31:38,jamie_margolin,Jamie Margolin,"While the #greennewdeal is not the end all be all of climate solutions or the only #climateaction we need to take, it is a large and crucial step in the right direction. 

I, a young person, call for a Green New Deal to be passe!

Because #ThisIsZeroHour to act on climate change!",0,12,36,climate,0
2019-02-09,20:30:22,jamie_margolin,Jamie Margolin,"My stance on the #GreenNewDeal:

As a youth under voting age who is inheriting the worst of the climate crisis, I support a #greennewdeal.

 I am glad true climate champions like @AOC are realizing the intersectionality of the #ClimateCrisis and addressing the issue urgently!",7,40,143,climate,0
2019-02-08,22:00:59,jamie_margolin,Jamie Margolin,"Thanks @BuzzFeedNews for  catching on to the phenomena — girls are leading the climate movement. 

So everyone can throw away that “teenage girls are dumb and shallow” stereotype.

Young girls aren’t dumb. Young girls are saving the world.

#YouthToPower
 https://www.google.com/amp/s/www.buzzfeednews.com/amphtml/lesterfeder/europe-climate-change-protests-teens …",12,84,451,climate,0
2019-02-08,01:44:19,jamie_margolin,Jamie Margolin,"Thanks @BuzzFeedNews for the interview! 

Young girls are leading the climate movement.

Shoutout to @havenruthie @AlexandriaV2005 @israhirsi @Elsamengistu @wildirisfen @nadiabaltimore @GretaThunberg and all of the women and femmes leading the charge to save our Mother Earth 🌎! https://twitter.com/BuzzFeedNews/status/1093610117810057218 …",0,41,126,climate,0
2019-02-08,01:26:48,jamie_margolin,Jamie Margolin,"A Huge Climate Change Movement Led By Teenage Girls Is Sweeping Europe. And It’s Coming To The US Next!

That’s right. 

Here in the US we American girls are leading #schoolstrike4climate on March 15th!

Follow @climatestrikeUS to get involved! 

 https://www.buzzfeed.com/lesterfeder/europe-climate-change-protests-teens …",9,134,373,climate,0
2019-02-06,04:19:46,jamie_margolin,Jamie Margolin,"Trump: No more childhood cancer!

Trump: *poisons communities with fossil fuels and dangerous emissions and pollution, which drives up cancer rates*

Trump: *puts policies in place to lower air and water quality and denies climate change *

America: Yayyyy he’s fighting cancer!",2,87,341,climate,0
2019-02-04,01:39:30,jamie_margolin,Jamie Margolin,"#ThisIsZeroHour to act on climate change. With only 12 years left to save the world and ourselves, we have to stop pretending like we can go on with business as usual! It’s time to disrupt for our most basic right — the right to live 👊🏼🌎. #fridayforfuture #extinctionrebellion pic.twitter.com/1P5QKgucgJ",61,117,234,climate,0
2019-02-04,01:38:33,jamie_margolin,Jamie Margolin,"The @thisiszerohour youth will be joining the #ClimateStrike on March 15th! 

I will also be striking. 

Follow @climatestrikeUS for more information on how you can organize a #fridaysforfuture #ClimateStrike in your hometown ! 

#ThisIsZeroHour to act on climate change.  pic.twitter.com/F6GSSoOdac",5,46,100,climate,0
2019-02-04,00:14:54,jamie_margolin,Jamie Margolin,"Two amazing young women i admire are leading a movement!

@israhirsi & @havenruthie have founded @climatestrikeUS : please please PLEASE support them!

Our lives and future depends on it. Why? Because #ThisIsZeroHour to act on climate.

#ClimateStrike #FridaysForFuture https://twitter.com/havenruthie/status/1091467919479865344 …",0,22,40,climate,0
2019-02-04,00:12:45,jamie_margolin,Jamie Margolin,"proud to be joining you! 

We american kids are just as fed up with climate change as the european kids are.

#ThisIsZeroHour to act! https://twitter.com/usclimatestrike/status/1091740038990364674 …",0,2,7,climate,0
2019-02-04,00:08:01,jamie_margolin,Jamie Margolin,I want to add that this movement is co-led by @israhirsi -- a kick ass WOC youth climate activist. When the media reports on this event they better center the voices of young POC activists and not let them be pushed to the back. WOC voices to the front!,1,2,4,climate,0
2019-02-03,23:51:49,jamie_margolin,Jamie Margolin,"Sign up to organize a @climatestrikeUS in your hometown! 

This #ClimateStrike is being organized by amazing young women like @israhirsi & @havenruthie + so many more! 

Young girls are leading the climate movement! 

#FridayForFuture 

ORGANIZE A STRIKE:
 https://docs.google.com/forms/d/e/1FAIpQLSevR04Ye3G3OVZPyWPWdUCvF9VTK-jMdmHiRGq7Gc4-fSqHuA/viewform … pic.twitter.com/E7ee2gGp7r",2,19,31,climate,0
2019-02-03,23:19:47,jamie_margolin,Jamie Margolin,"My little sister @havenruthie is spearheading the @climatestrikeUS movement.

We American kids are joining @GretaThunberg and the #FridaysForFuture movement! 

Why? Because #ThisIsZeroHour to act on climate.

ORGANIZE YOUR OWN #CLIMATESTRIKE HERE: 

 https://docs.google.com/forms/d/e/1FAIpQLSevR04Ye3G3OVZPyWPWdUCvF9VTK-jMdmHiRGq7Gc4-fSqHuA/viewform … pic.twitter.com/eyXiy301fJ",7,243,686,climate,0
2019-01-31,00:09:46,jamie_margolin,Jamie Margolin,".@GOPLeader is listening to polluters not people when they say humans aren’t causing climate change. Take action now, or step aside and #GTFO.  pic.twitter.com/oNouNGaWzV  https://getthefactsout.com/ ",0,2,5,climate,0
